customer_id,customer_name,total_revenue,customer_segment
82759,Robert Nelson,162117.69,Low Value
13505,Arthur Grimes,162090.07,Low Value
19149,Michael Guzman,162017.66000000003,Low Value
9063,Deanna Baldwin,161999.81,Low Value
43132,Lori Johnson,161998.99,Low Value
24679,Dana Munoz,161962.8,Low Value
62725,Heather Thomas,161951.91,Low Value
78687,Brenda Bradshaw,161943.31,Low Value
97010,Elizabeth Munoz,161925.94,Low Value
35178,Jorge Cox,161903.55,Low Value
1936,Edward Morris,161866.65000000002,Low Value
27491,Matthew Reid,161799.99,Low Value
70020,Tonya Norris,161780.83000000002,Low Value
95926,Michael Shaffer,161752.09,Low Value
13969,Brandon Johnson,161741.66999999998,Low Value
25900,Christopher Raymond,161740.32,Low Value
79763,Mr. Jason Dickerson Md,161738.31000000003,Low Value
89478,James Randolph,161717.16999999998,Low Value
41894,Hayden Haas,161709.02,Low Value
86910,Jamie Price,161693.72,Low Value
87457,Kelly Jones,161689.72,Low Value
75227,Tracy Chang,161557.27000000002,Low Value
54189,Julie Novak,161556.88,Low Value
63719,Jason Ray,161486.09000000003,Low Value
37828,Willie Meyers,161376.23,Low Value
95125,Christina Hernandez,161349.81999999998,Low Value
80355,Emma Pham,161251.8,Low Value
74004,Christina Diaz,161191.52999999997,Low Value
54884,Kenneth Holland,161102.81,Low Value
55311,Elizabeth Barnes,161065.99,Low Value
39327,April Tran,161056.55000000002,Low Value
33900,Joshua Woods,161032.6,Low Value
20689,Dawn Rivera,160900.52,Low Value
41196,Bradley Reid,160883.56,Low Value
76532,Matthew Wise,160808.2,Low Value
89202,April Gonzalez,160800.31,Low Value
92509,Michael Campbell,160603.75999999995,Low Value
51732,Christopher Anderson,160587.26,Low Value
95394,Alison Strickland,160568.13,Low Value
51301,Jacob Fields,160503.0,Low Value
85651,Julie Hall,160440.59,Low Value
12309,Rebecca Martinez,160408.55,Low Value
22980,Haley Paul,160322.87,Low Value
49242,Crystal Torres,160222.87999999998,Low Value
73611,David Burke,160150.71,Low Value
94225,Steve Cameron,160150.42,Low Value
69591,Amy Davis,160142.53000000003,Low Value
74897,Jose Hurst,160082.16,Low Value
74886,Elizabeth Rice,160075.36000000002,Low Value
88446,Christopher Kennedy,160071.89999999997,Low Value
26695,Linda Gonzales,160030.49,Low Value
3323,Shannon Thompson,160028.44,Low Value
66809,Shelby Smith,160017.46000000002,Low Value
86709,Jody Gentry,159995.22999999998,Low Value
86709,Jody Gentry,159995.22999999998,Low Value
3708,Ryan Carney,159995.18,Low Value
64991,Mr. Benjamin Flores,159994.62,Low Value
91229,Cheryl Camacho,159969.94,Low Value
33582,Autumn Horton,159966.5,Low Value
57154,Melissa Austin,159880.11000000002,Low Value
56036,Michelle Hobbs,159878.42,Low Value
43643,Robert Howard,159875.99000000002,Low Value
44606,Robert Cross,159863.24,Low Value
41485,Madison Wright,159840.80000000002,Low Value
84205,James Lee,159818.32,Low Value
76196,Sara Ferguson,159811.24000000002,Low Value
50914,Jennifer Rowland,159800.77000000002,Low Value
52479,Janet Garrison,159503.92,Low Value
73527,Patricia Hahn,159442.14,Low Value
32541,James Peterson,159404.45,Low Value
11141,Elizabeth Chen,159339.66999999998,Low Value
11861,Nicole Nguyen,159262.16999999998,Low Value
75192,Kirk Lewis,159071.74,Low Value
5702,Shawn Wall,159034.55000000002,Low Value
1250,Spencer Johnson,159003.47000000003,Low Value
34548,Jane Mills,158983.47999999998,Low Value
53771,Hunter Moore,158947.83000000005,Low Value
64782,Kyle Cline,158935.45,Low Value
97862,Christine Garcia,158892.62000000002,Low Value
21106,Chris Mills,158865.93,Low Value
53044,Eric Lam,158852.61,Low Value
58822,Robert Hernandez,158830.59000000003,Low Value
75743,Audrey Ryan,158824.56,Low Value
1957,Julie Weber,158760.88,Low Value
72697,Jordan Clark,158738.49,Low Value
26938,David Harmon,158708.36000000002,Low Value
97834,Alyssa Rodriguez,158633.87999999998,Low Value
66472,Terry Johnson,158599.83,Low Value
13520,Michael Rodriguez,158554.68,Low Value
36587,Lisa Gray,158523.05000000002,Low Value
82442,Danny Jones,158512.92999999996,Low Value
82582,Malik Villegas,158509.58000000002,Low Value
71004,Dennis Hurley,158483.99000000002,Low Value
43559,Roy Campbell,158463.94,Low Value
27888,Nicholas Miller,158385.55,Low Value
83731,Heidi Sanders,158352.11000000002,Low Value
27744,Sandra Wright,158350.06,Low Value
87281,April Bowen,158264.96000000002,Low Value
80851,Shane Rodriguez,158201.59,Low Value
94525,Mr. Chad Wright,158162.18000000002,Low Value
6145,Barbara Norris,158101.87000000002,Low Value
33280,Guy Watkins,158051.97999999998,Low Value
96795,Stacy Rowe,158039.05000000002,Low Value
70446,Sharon Smith,158011.2,Low Value
9880,Cheryl Jones,157986.82,Low Value
60142,Pamela Spencer,157986.43,Low Value
68558,Robin Carter,157973.31,Low Value
45700,Kristina Mendez,157932.71,Low Value
80287,Amy Grant,157809.40999999997,Low Value
10419,Phillip Roberts,157792.64000000004,Low Value
34221,Melanie Schmidt,157642.51,Low Value
69488,Gary Elliott,157637.38,Low Value
59574,Belinda Peterson,157633.58000000002,Low Value
16627,Nicole Wallace,157598.37,Low Value
86496,John Bryant,157596.05,Low Value
81294,Brent Rivera,157571.53,Low Value
25828,Jessica Graham,157475.46,Low Value
69838,Eric Jackson,157430.56,Low Value
9889,Brian Li,157377.89,Low Value
39510,Ebony Crane,157313.30000000002,Low Value
66998,Judith Garcia,157311.09,Low Value
86665,Edward Gordon,157309.18000000002,Low Value
83616,Linda Miller,157259.19,Low Value
47055,Daniel Burke Dds,157228.38,Low Value
70589,Nicole Morris,157167.7,Low Value
38398,Stephanie Solomon,157163.64,Low Value
97880,Jeffrey Collins,157095.87,Low Value
66500,Joanne Snyder,157077.07,Low Value
81067,Alex Cherry,156973.93000000002,Low Value
81128,Benjamin Alvarez,156963.4,Low Value
13428,Lisa Smith,156923.28,Low Value
76430,Lori Martin,156917.56,Low Value
73686,Elizabeth Huffman,156853.53000000003,Low Value
23909,Laura Martinez,156847.44,Low Value
39681,Yolanda Baker,156817.74000000002,Low Value
31021,Sharon Frazier,156797.25999999998,Low Value
60062,Tammy Pruitt,156770.26,Low Value
12610,Antonio Ross,156554.4,Low Value
31245,Mrs. Julie Cobb,156509.37,Low Value
27146,Dustin Holmes,156440.68,Low Value
15247,Craig Hart,156429.16,Low Value
74367,Heather Burns,156410.96,Low Value
24840,Claudia Mahoney,156393.27000000002,Low Value
91275,Ashley Phillips,156345.25,Low Value
92424,Casey Johnson,156341.14999999997,Low Value
10165,Christopher Conrad,156339.36,Low Value
21409,Samantha Fisher,156285.32999999996,Low Value
74800,Joseph Henderson,156275.8,Low Value
48716,Susan Carroll,156252.61,Low Value
2426,Robert Alexander,156198.52,Low Value
85667,John Johnson,156187.34,Low Value
93682,Deanna Vazquez,156121.88,Low Value
92661,Matthew Keith,156026.65000000002,Low Value
22128,Robert Caldwell,155937.33,Low Value
64665,Brian Dean,155916.84000000003,Low Value
31745,Kimberly Anderson,155915.54,Low Value
82763,Frederick Aguilar,155852.15000000002,Low Value
40004,Raymond Newman,155851.95,Low Value
80628,Heather Harrison,155851.58000000002,Low Value
86096,John Mcfarland,155760.33,Low Value
63142,Amber Morton,155734.28,Low Value
94020,Martin Brock,155726.69,Low Value
46782,Rachel Wilson,155712.47999999998,Low Value
93213,Richard Serrano,155673.81,Low Value
83085,Michael Jordan,155659.65999999997,Low Value
96304,Patricia Lopez,155526.82,Low Value
5718,Bruce Hull,155501.51,Low Value
40742,Misty Brown,155496.07,Low Value
48722,Maria Lopez,155445.04,Low Value
49740,Todd Reed,155441.37000000002,Low Value
49517,Wanda Lee,155214.99,Low Value
63343,Brooke Martinez,155194.67000000004,Low Value
63343,Brooke Martinez,155194.67000000004,Low Value
43489,Bradley Bailey,155177.37,Low Value
19306,Tracy Sweeney,155124.75,Low Value
81955,Debbie Walsh,155070.66999999998,Low Value
19447,Michael Mendez,155058.37,Low Value
71683,Andrea Bruce,155053.92,Low Value
36617,Katelyn Moore,155045.81,Low Value
44557,Tracey Chavez,154990.39,Low Value
75254,Maureen Clark,154969.52,Low Value
287,Steven Robinson,154822.93,Low Value
85470,Debra Mason,154776.57999999996,Low Value
13033,Paige Kennedy,154720.86,Low Value
19903,Thomas Morrison,154699.07,Low Value
77130,Samantha Rodriguez,154686.87,Low Value
99025,William Bradshaw,154686.18,Low Value
43959,Cynthia Harrell,154635.22999999998,Low Value
88809,Sherri Hall,154495.63,Low Value
25750,James Torres,154456.87999999998,Low Value
56349,Dr. Paula Moore,154446.05,Low Value
54190,Jacqueline Rush,154382.71000000002,Low Value
873,Rick Rodriguez,154333.49999999997,Low Value
66467,Brad Thompson,154310.82,Low Value
87309,Shelley Martin,154275.22999999998,Low Value
36685,Paige Ward,154265.01999999996,Low Value
13614,Ryan French,154177.77999999997,Low Value
70983,Charlotte Larsen,154006.99,Low Value
51666,Anthony Hensley,153992.32,Low Value
9271,Jennifer Jones Dds,153982.27,Low Value
9805,Warren Mitchell,153960.00999999998,Low Value
66183,Amanda Jackson,153950.76,Low Value
37704,Mark Blair,153948.05,Low Value
71509,Kenneth Howell,153906.53,Low Value
89342,Jose Baker,153882.02999999997,Low Value
68405,Christopher Moore,153862.47999999998,Low Value
25321,Manuel Graham,153825.8,Low Value
25595,Diane Adams,153781.81,Low Value
65775,Aaron Howard,153758.82,Low Value
28915,Anthony Mcbride,153687.13,Low Value
69621,Angela Weaver,153677.97999999998,Low Value
53433,Gregory Johnson,153650.22999999998,Low Value
20818,Karen Nelson,153585.6,Low Value
84382,Howard Williams,153577.83,Low Value
95448,Anthony Robles,153569.95,Low Value
98833,Alexander Hernandez,153560.45,Low Value
23515,Tanya Jones,153558.49000000002,Low Value
72773,Crystal Gordon,153549.94,Low Value
78520,Donna Edwards,153482.28000000003,Low Value
9338,Vanessa Perez,153479.63,Low Value
6791,Richard Owens,153448.83000000002,Low Value
58086,Jennifer Williams,153445.63,Low Value
30130,Brett Perry,153396.72999999998,Low Value
83119,Shannon Bailey,153295.43,Low Value
46862,Robert Ward,153267.41999999998,Low Value
94619,Andrew Curtis,153094.99,Low Value
51949,Dr. Janice Rogers,153094.71,Low Value
13034,Johnny Mckinney,153084.16,Low Value
16509,Karen Kelly,153053.47999999998,Low Value
10647,Lacey Malone,153031.18,Low Value
4157,Michael Porter,153020.19999999998,Low Value
93439,Kathryn Hale,152986.66999999998,Low Value
46397,Fernando Rocha,152971.53,Low Value
30539,Kathy Hood,152929.68,Low Value
69608,Dennis Brown,152927.95,Low Value
53579,Rebecca George,152868.37,Low Value
64263,Carly Rodriguez,152795.13,Low Value
51870,Jamie Charles,152768.22,Low Value
64257,Keith Lopez,152726.12,Low Value
6885,Kevin Peters,152492.26,Low Value
5135,Julie Pitts,152419.12999999998,Low Value
65217,Stephanie Smith,152409.14,Low Value
70270,Cassidy Gray,152396.77000000002,Low Value
7134,Candace Holt,152373.26,Low Value
79932,Autumn Brown,152336.72000000003,Low Value
92606,Kimberly Guzman,152202.56,Low Value
22336,Timothy Morris,152179.24,Low Value
29520,Dr. William Higgins,152120.73,Low Value
56715,Gregory Daniels,152080.16,Low Value
62368,Jenna Anderson,152006.16,Low Value
31529,Adam Bradley,151992.84,Low Value
80108,Michael Ortiz,151976.81,Low Value
7177,Ernest Willis,151941.53000000003,Low Value
61125,Dominique Neal,151906.27,Low Value
95937,Joseph Rodriguez,151720.91999999998,Low Value
50083,Logan Miller,151710.76,Low Value
96275,Amber Baker,151691.81,Low Value
12210,James Hayes,151654.34999999998,Low Value
61567,Michelle Gray,151628.22,Low Value
15948,Kyle Harris,151579.16,Low Value
53377,Michelle Miller,151563.76,Low Value
21633,Cameron Evans,151521.56,Low Value
23712,Michael Smith,151501.58,Low Value
32213,Deborah Drake,151432.20999999996,Low Value
35157,Debra Ortega,151426.83,Low Value
79792,Kathleen West,151303.09,Low Value
15417,Dawn Mcgee,151264.02999999997,Low Value
20361,Timothy Grant,151229.3,Low Value
34138,Keith Durham,151213.68,Low Value
51225,Julie Thornton,151148.67,Low Value
55486,Gina Gomez,151137.95,Low Value
79731,Tracie Watkins,151136.61,Low Value
44210,Mary Richards,151131.49,Low Value
58558,Oscar King,151112.49,Low Value
64416,Emily Cook,151082.47999999998,Low Value
85782,Marie Hernandez,151058.59,Low Value
67100,Wendy Farmer,151055.45,Low Value
50725,Frank Parks,151005.66999999998,Low Value
95743,Aaron Brown,150983.46,Low Value
11944,Jennifer Flores,150947.18,Low Value
24739,Daniel Carlson,150915.13,Low Value
78220,Tanya Lamb,150909.36,Low Value
9681,Shawna Williams,150882.11000000002,Low Value
99703,Melissa Allen,150871.43,Low Value
2625,Gary Tucker,150842.84,Low Value
17895,Christine Hicks,150814.69999999998,Low Value
78461,Leah Duffy,150658.09999999998,Low Value
16584,Melanie Rodriguez,150572.95,Low Value
39316,Logan Jefferson,150555.08000000002,Low Value
98787,Toni Thompson,150551.55000000002,Low Value
5395,Travis Zavala,150519.12,Low Value
11715,Joshua Smith,150454.66,Low Value
54629,Katherine Hunter,150438.04,Low Value
33684,Luis Fernandez,150436.13,Low Value
74399,Belinda Hunter,150402.0,Low Value
77079,Nathan Adams,150391.78,Low Value
34561,Mr. Kenneth Bowman,150376.17,Low Value
97195,Edward Wallace,150370.82,Low Value
85318,Brandi Gould,150327.28,Low Value
20812,Janet Hall,150201.68,Low Value
42140,Tracey Abbott Dds,150190.15,Low Value
10169,Ashley Torres,150178.45,Low Value
62694,Mary Sanders,150149.27,Low Value
43304,Stephanie Chapman,150139.16000000003,Low Value
88187,Lisa Sullivan,150099.34,Low Value
3712,Christopher Pearson,150073.12,Low Value
19460,James Smith,149996.88,Low Value
86991,Shawn Russo,149971.92,Low Value
7173,Tara Robinson,149922.56999999998,Low Value
27333,Michelle Turner,149901.96,Low Value
99715,Anthony Craig,149897.16,Low Value
48905,Jonathan Leblanc,149894.85,Low Value
94544,Sara Spence,149854.54,Low Value
38003,April Walton,149852.5,Low Value
25537,Jessica Johnson,149805.03,Low Value
84090,Jason Houston,149797.76,Low Value
8687,Penny Oneill,149742.92,Low Value
17054,Jennifer Schaefer,149712.89,Low Value
38388,James Randall,149697.86,Low Value
24664,Brian Parker,149584.36,Low Value
91056,James Hampton,149558.6,Low Value
30692,David Jackson,149522.82,Low Value
31808,Paul Olsen,149514.94,Low Value
16877,Timothy Trujillo,149480.75,Low Value
41861,Kari Riley,149383.34,Low Value
46690,Joseph Freeman,149345.54999999996,Low Value
54723,Andrew Johnson,149325.8,Low Value
87282,Meghan Jordan,149254.34,Low Value
1730,Melissa Rollins,149231.6,Low Value
43930,William Frye,149185.82,Low Value
89717,Karen Lee,149135.96000000002,Low Value
91765,Lisa Murray,149121.08000000002,Low Value
31958,Aaron Welch,149119.0,Low Value
65039,Johnny Hayes,149053.46999999997,Low Value
72098,Melinda Miller,148967.57,Low Value
81369,Dylan Ferguson,148870.4,Low Value
31325,Roy Spence,148852.55,Low Value
28792,Renee Gutierrez,148822.72,Low Value
21198,Samantha Dalton,148772.15,Low Value
14303,David Baker,148764.41999999998,Low Value
25280,Tiffany Elliott,148749.62,Low Value
54633,Dawn Chan,148724.48,Low Value
63099,Angela Ramos,148715.43,Low Value
69313,Mike Sanchez,148656.49,Low Value
36853,Thomas Whitaker,148586.4,Low Value
84123,Raven Reyes,148460.33,Low Value
70069,Eric Reed,148410.34,Low Value
15709,Jennifer Alexander,148394.21999999997,Low Value
69541,Douglas Riddle,148386.58,Low Value
64292,Juan Skinner,148357.94,Low Value
29817,Tyler Carter,148357.13,Low Value
87343,Deborah Gallegos,148274.52,Low Value
8146,Jeffrey Richmond,148175.53,Low Value
98570,Henry Sutton,148150.84,Low Value
54539,Angelica Hamilton,148128.18,Low Value
96680,Eileen Simpson,148111.35,Low Value
74016,Stephanie Chavez,148052.92,Low Value
64771,Lisa Cox,148045.38,Low Value
99263,Brent Ramirez,148023.39,Low Value
68118,Amanda Gonzalez,147984.95,Low Value
27384,Taylor Schultz,147917.15,Low Value
10656,Jean Richards,147859.43,Low Value
51645,Jesus Rodriguez,147801.9,Low Value
81097,Gary House,147800.54,Low Value
65131,Robin Sanchez,147716.97,Low Value
63949,Justin Mccann,147636.46,Low Value
87562,Cristian Barton,147634.59,Low Value
94629,Michael Cook,147605.75000000003,Low Value
14399,Donna Hernandez,147547.24,Low Value
55925,Thomas Brown,147441.21,Low Value
4630,Tanya Smith,147363.28999999998,Low Value
5142,Michelle Gaines,147310.68,Low Value
35177,Joshua Conway,147270.07,Low Value
87825,Elizabeth Griffin,147235.42,Low Value
41001,Elizabeth Clark,147223.88999999998,Low Value
25421,Jordan Casey,147197.74000000002,Low Value
24069,Tammy Martin,147135.99,Low Value
17099,Amanda Chang,147088.05,Low Value
94350,Heather Perez,147038.72,Low Value
71284,Marie Boyer,146977.34999999998,Low Value
53201,Stephanie Miller,146873.68,Low Value
38255,Brenda Hamilton,146860.15,Low Value
65631,Ebony King,146834.93,Low Value
86862,Maureen Griffin Dvm,146800.66,Low Value
21599,Patrick Smith,146784.97,Low Value
31571,Matthew Walsh,146639.74,Low Value
4996,Laurie Daugherty,146533.36000000002,Low Value
31333,Mr. David Leon,146533.09,Low Value
37179,Briana Buck,146473.41999999998,Low Value
24720,Bryan Miller,146457.78000000003,Low Value
54934,Jorge Guerra,146456.63,Low Value
61343,Mr. Zachary Hansen Jr.,146331.55,Low Value
42035,Matthew French,146256.51,Low Value
58970,Cindy Willis,146227.04,Low Value
80577,Vanessa Thompson,146219.35,Low Value
98257,Robert Carr,146209.67,Low Value
34935,Samantha Gonzalez,146166.31,Low Value
51183,Theodore Hill,146051.43,Low Value
77797,Crystal Alexander,145862.57,Low Value
45219,Thomas Allen,145860.46999999997,Low Value
85562,Amanda Bell,145838.30000000002,Low Value
36741,Wendy Morgan,145824.18,Low Value
92023,Robin Ward,145774.39,Low Value
20783,Katelyn Erickson,145752.71000000002,Low Value
16713,Andrew Roman,145724.0,Low Value
41292,Alexander Morris,145716.49,Low Value
5643,Amanda Scott Md,145715.92,Low Value
46521,Stacey Rodriguez,145711.68,Low Value
28906,James Murillo,145708.21000000002,Low Value
83587,Janet Trevino,145700.74,Low Value
70526,Carolyn Martin,145693.62,Low Value
67985,Mackenzie Walters,145581.09000000003,Low Value
59991,Jennifer Cherry,145561.08,Low Value
95274,James Alvarez,145526.05,Low Value
78171,John Anderson,145508.96000000002,Low Value
24757,Christopher Williams,145494.48,Low Value
54244,Ashley Wright,145454.47,Low Value
29948,Jean Gordon,145430.5,Low Value
82415,Christian Parsons,145412.80000000002,Low Value
31506,Dawn Tate,145314.88999999998,Low Value
5994,Elizabeth Schmitt,145290.83000000002,Low Value
